word,category,cids
catch in a lie,Expose falsehood,3.5.1.3.4
contradict,Expose falsehood,3.5.1.3.4
enlighten,Expose falsehood,3.5.1.3.4
substantiate,Expose falsehood,3.5.1.3.4
provide evidence,Expose falsehood,3.5.1.3.4
call a liar,Expose falsehood,3.5.1.3.4
real,Real,3.5.1.3.5
actual,Real,3.5.1.3.5
genuine,Real,3.5.1.3.5
actual,Real,3.5.1.3.5
concrete,Real,3.5.1.3.5
fact,Real,3.5.1.3.5
factual,Real,3.5.1.3.5
nonfiction,Real,3.5.1.3.5
real,Real,3.5.1.3.5
reality,Real,3.5.1.3.5
true,Real,3.5.1.3.5
unreal,Real,3.5.1.3.5
artificial,Real,3.5.1.3.5
imaginary,Real,3.5.1.3.5
phony,Real,3.5.1.3.5
pretend,Real,3.5.1.3.5
exaggerate,Exaggerate,3.5.1.3.6
stretch the truth,Exaggerate,3.5.1.3.6
inflate your story,Exaggerate,3.5.1.3.6
distort,Exaggerate,3.5.1.3.6
overemphasize,Exaggerate,3.5.1.3.6
overstate,Exaggerate,3.5.1.3.6
overemphasize,Exaggerate,3.5.1.3.6
overrate,Exaggerate,3.5.1.3.6
overdo,Exaggerate,3.5.1.3.6
make too much of,Exaggerate,3.5.1.3.6
blow something out of proportion,Exaggerate,3.5.1.3.6
lay it on thick,Exaggerate,3.5.1.3.6
dramatize,Exaggerate,3.5.1.3.6
be melodramatic,Exaggerate,3.5.1.3.6
be overly dramatic,Exaggerate,3.5.1.3.6
exaggeration,Exaggerate,3.5.1.3.6
overstatement,Exaggerate,3.5.1.3.6
exaggerated,Exaggerate,3.5.1.3.6
extravagant,Exaggerate,3.5.1.3.6
melodramatic,Exaggerate,3.5.1.3.6
true,True,3.5.1.3
truth,True,3.5.1.3
accurate,True,3.5.1.3
in fact,True,3.5.1.3
right,True,3.5.1.3
correct,True,3.5.1.3
untrue,True,3.5.1.3
false,True,3.5.1.3
falsehood,True,3.5.1.3
wrong,True,3.5.1.3
error,True,3.5.1.3
inaccurate,True,3.5.1.3
incorrect,True,3.5.1.3
mistake,True,3.5.1.3
call,Call,3.5.1.4.1
holler at,Call,3.5.1.4.1
yell to,Call,3.5.1.4.1
yell at,Call,3.5.1.4.1
get someone's attention,Call,3.5.1.4.1
call,Call,3.5.1.4.1
phone (v),Call,3.5.1.4.1
get in touch with,Contact,3.5.1.4.2
contact,Contact,3.5.1.4.2
make contact with,Contact,3.5.1.4.2
approach,Contact,3.5.1.4.2
get onto,Contact,3.5.1.4.2
be in contact,Contact,3.5.1.4.2
keep in touch,Contact,3.5.1.4.2
stay in touch,Contact,3.5.1.4.2
keep in contact,Contact,3.5.1.4.2
communicate,Contact,3.5.1.4.2
get hold of,Contact,3.5.1.4.2
get through,Contact,3.5.1.4.2
reach,Contact,3.5.1.4.2
communication,Contact,3.5.1.4.2
contact,Contact,3.5.1.4.2
lose touch,Contact,3.5.1.4.2
lose contact,Contact,3.5.1.4.2
greet,Greet,3.5.1.4.3
say hello,Greet,3.5.1.4.3
greet warmly,Greet,3.5.1.4.3
warm greeting,Greet,3.5.1.4.3
cool reception,Greet,3.5.1.4.3
enthusiastic greeting,Greet,3.5.1.4.3
shake hands,Greet,3.5.1.4.3
bow,Greet,3.5.1.4.3
salute,Greet,3.5.1.4.3
give a hug,Greet,3.5.1.4.3
give a kiss,Greet,3.5.1.4.3
wave hello,Greet,3.5.1.4.3
refuse to greet,Greet,3.5.1.4.3
snub,Greet,3.5.1.4.3
ignore,Greet,3.5.1.4.3
say farewell,Say farewell,3.5.1.4.4
say goodbye,Say farewell,3.5.1.4.4
Goodbye. See you later. Have a good day.,Say farewell,3.5.1.4.4
interrupt,Speak in unison,3.5.1.4.5
talk at the same time,Speak in unison,3.5.1.4.5
speak in unison,Speak in unison,3.5.1.4.5
speak at once,Speak in unison,3.5.1.4.5
congregational reading,Speak in unison,3.5.1.4.5
speak with,Speak with others,3.5.1.4
converse,Speak with others,3.5.1.4
carry on a conversation,Speak with others,3.5.1.4
talk with,Speak with others,3.5.1.4
talk to,Speak with others,3.5.1.4
chat,Speak with others,3.5.1.4
discuss,Speak with others,3.5.1.4
conversation,Speak with others,3.5.1.4
discussion,Speak with others,3.5.1.4
topic (of conversation),Speak with others,3.5.1.4
long (conversation,Speak with others,3.5.1.4
talk),Speak with others,3.5.1.4
brief (conversation),Speak with others,3.5.1.4
answer,Answer,3.5.1.5.1
give an answer,Answer,3.5.1.5.1
reply,Answer,3.5.1.5.1
get back to,Answer,3.5.1.5.1
respond,Answer,3.5.1.5.1
acknowledge,Answer,3.5.1.5.1
answer,Answer,3.5.1.5.1
response,Answer,3.5.1.5.1
reply,Answer,3.5.1.5.1
acknowledgment,Answer,3.5.1.5.1
rebuttal,Answer,3.5.1.5.1
rejoinder,Answer,3.5.1.5.1
return,Answer,3.5.1.5.1
echo,Answer,3.5.1.5.1
feedback,Answer,3.5.1.5.1
immediate response,Answer,3.5.1.5.1
answer by return mail,Answer,3.5.1.5.1
snappy comeback,Answer,3.5.1.5.1
retort,Answer,3.5.1.5.1
repartee,Answer,3.5.1.5.1
carefully worded,Answer,3.5.1.5.1
careful,Answer,3.5.1.5.1
well thought through,Answer,3.5.1.5.1
off the cuff,Answer,3.5.1.5.1
off hand,Answer,3.5.1.5.1
wise,Answer,3.5.1.5.1
stupid,Answer,3.5.1.5.1
thoughtless,Answer,3.5.1.5.1
foolish,Answer,3.5.1.5.1
take a long time to answer,Answer,3.5.1.5.1
take your time to answer,Answer,3.5.1.5.1
quick reply,Answer,3.5.1.5.1
response time,Answer,3.5.1.5.1
have no answer,Answer,3.5.1.5.1
lack answer,Answer,3.5.1.5.1
not know what to answer,Answer,3.5.1.5.1
don't know how to answer,Answer,3.5.1.5.1
don't know what to say,Answer,3.5.1.5.1
don't have an answer,Answer,3.5.1.5.1
can't answer,Answer,3.5.1.5.1
discover,Disclose,3.5.1.5.2
uncover,Disclose,3.5.1.5.2
detect,Disclose,3.5.1.5.2
find out,Disclose,3.5.1.5.2
disclose,Disclose,3.5.1.5.2
unmask,Disclose,3.5.1.5.2
expose,Disclose,3.5.1.5.2
reveal,Disclose,3.5.1.5.2
unveil,Disclose,3.5.1.5.2
bring to light,Disclose,3.5.1.5.2
open,Disclose,3.5.1.5.2
openly,Disclose,3.5.1.5.2
in the open,Disclose,3.5.1.5.2
for all to see,Disclose,3.5.1.5.2
hide,Hide your thoughts,3.5.1.5.3
not show,Hide your thoughts,3.5.1.5.3
conceal,Hide your thoughts,3.5.1.5.3
keep secret,Hide your thoughts,3.5.1.5.3
cover up,Hide your thoughts,3.5.1.5.3
suppress,Hide your thoughts,3.5.1.5.3
repress,Hide your thoughts,3.5.1.5.3
disguise,Hide your thoughts,3.5.1.5.3
mask,Hide your thoughts,3.5.1.5.3
put on a brave face,Hide your thoughts,3.5.1.5.3
bottle something up,Hide your thoughts,3.5.1.5.3
be non-committal,Hide your thoughts,3.5.1.5.3
sweep something under the rug,Hide your thoughts,3.5.1.5.3
cover your tracks,Hide your thoughts,3.5.1.5.3
cover-up,Hide your thoughts,3.5.1.5.3
whitewash,Hide your thoughts,3.5.1.5.3
hidden,Hide your thoughts,3.5.1.5.3
suppressed,Hide your thoughts,3.5.1.5.3
repressed,Hide your thoughts,3.5.1.5.3
disguised,Hide your thoughts,3.5.1.5.3
veiled,Hide your thoughts,3.5.1.5.3
secret,Hide your thoughts,3.5.1.5.3
secrecy,Hide your thoughts,3.5.1.5.3
cover,Hide your thoughts,3.5.1.5.3
front,Hide your thoughts,3.5.1.5.3
smokescreen,Hide your thoughts,3.5.1.5.3
blind,Hide your thoughts,3.5.1.5.3
ask,Ask,3.5.1.5
question,Ask,3.5.1.5
inquire,Ask,3.5.1.5
interrogate,Ask,3.5.1.5
interview,Ask,3.5.1.5
question,Ask,3.5.1.5
inquiry,Ask,3.5.1.5
interrogation,Ask,3.5.1.5
interview,Ask,3.5.1.5
inquisitive,Ask,3.5.1.5
curious,Ask,3.5.1.5
demonstrate,Demonstrate,3.5.1.6.1
show,Demonstrate,3.5.1.6.1
show how,Demonstrate,3.5.1.6.1
substantiate,Demonstrate,3.5.1.6.1
prove,Demonstrate,3.5.1.6.1
give proof,Demonstrate,3.5.1.6.1
verify,Demonstrate,3.5.1.6.1
authenticate,Demonstrate,3.5.1.6.1
confirm,Demonstrate,3.5.1.6.1
corroborate,Demonstrate,3.5.1.6.1
give evidence,Demonstrate,3.5.1.6.1
establish,Demonstrate,3.5.1.6.1
make good,Demonstrate,3.5.1.6.1
demonstration,Demonstrate,3.5.1.6.1
quarrel (v),Quarrel,3.5.1.6.2
altercate,Quarrel,3.5.1.6.2
argue,Quarrel,3.5.1.6.2
bicker,Quarrel,3.5.1.6.2
clash,Quarrel,3.5.1.6.2
contend with,Quarrel,3.5.1.6.2
differ,Quarrel,3.5.1.6.2
disagree,Quarrel,3.5.1.6.2
dispute (v),Quarrel,3.5.1.6.2
dissent,Quarrel,3.5.1.6.2
feud (v),Quarrel,3.5.1.6.2
fight (v),Quarrel,3.5.1.6.2
quibble,Quarrel,3.5.1.6.2
row (v),Quarrel,3.5.1.6.2
scrap,Quarrel,3.5.1.6.2
squabble (v),Quarrel,3.5.1.6.2
wrangle (v),Quarrel,3.5.1.6.2
find fault with,Quarrel,3.5.1.6.2
quarrel (n),Quarrel,3.5.1.6.2
altercation,Quarrel,3.5.1.6.2
arguing,Quarrel,3.5.1.6.2
argument,Quarrel,3.5.1.6.2
bickering,Quarrel,3.5.1.6.2
contention,Quarrel,3.5.1.6.2
controversy,Quarrel,3.5.1.6.2
disagreement,Quarrel,3.5.1.6.2
dispute (n),Quarrel,3.5.1.6.2
feud (n),Quarrel,3.5.1.6.2
fight (n),Quarrel,3.5.1.6.2
fracas,Quarrel,3.5.1.6.2
row (n),Quarrel,3.5.1.6.2
ruckus,Quarrel,3.5.1.6.2
rumpus,Quarrel,3.5.1.6.2
spat,Quarrel,3.5.1.6.2
squabble (n),Quarrel,3.5.1.6.2
tiff,Quarrel,3.5.1.6.2
wrangle (n),Quarrel,3.5.1.6.2
wrangling,Quarrel,3.5.1.6.2
friendly argument,Quarrel,3.5.1.6.2
heated debate,Quarrel,3.5.1.6.2
argument,Quarrel,3.5.1.6.2
argumentation,Quarrel,3.5.1.6.2
angry words,Quarrel,3.5.1.6.2
disputation,Quarrel,3.5.1.6.2
bone of contention,Quarrel,3.5.1.6.2
quarrelsome,Quarrel,3.5.1.6.2
contentious,Quarrel,3.5.1.6.2
argumentative,Quarrel,3.5.1.6.2
combative,Quarrel,3.5.1.6.2
pugnacious,Quarrel,3.5.1.6.2
faultfinding,Quarrel,3.5.1.6.2
debate,Debate,3.5.1.6
argue,Debate,3.5.1.6
dispute,Debate,3.5.1.6
discuss,Debate,3.5.1.6
contend,Debate,3.5.1.6
negotiate,Debate,3.5.1.6
reply,Debate,3.5.1.6
contradict,Debate,3.5.1.6
say in rebuttal,Debate,3.5.1.6
rebuttal,Debate,3.5.1.6
refute,Debate,3.5.1.6
rejoinder,Debate,3.5.1.6
thank,Thank,3.5.1.7.1
say thank you,Thank,3.5.1.7.1
express your thanks,Thank,3.5.1.7.1
acknowledge (a gift),Thank,3.5.1.7.1
appreciate,Thank,3.5.1.7.1
show your appreciation,Thank,3.5.1.7.1
express your gratitude,Thank,3.5.1.7.1
show gratitude,Thank,3.5.1.7.1
recognize,Thank,3.5.1.7.1
in recognition of,Thank,3.5.1.7.1
thanks,Thank,3.5.1.7.1
thank you,Thank,3.5.1.7.1
thankfulness,Thank,3.5.1.7.1
thanksgiving,Thank,3.5.1.7.1
acknowledgement,Thank,3.5.1.7.1
thankful,Thank,3.5.1.7.1
grateful,Thank,3.5.1.7.1
gratefully,Thank,3.5.1.7.1
appreciate,Thank,3.5.1.7.1
appreciative,Thank,3.5.1.7.1
be indebted to,Thank,3.5.1.7.1
owe,Thank,3.5.1.7.1
appreciation,Thank,3.5.1.7.1
gratitude,Thank,3.5.1.7.1
ingratitude,Thank,3.5.1.7.1
unthankful,Thank,3.5.1.7.1
unappreciative,Thank,3.5.1.7.1
ungrateful,Thank,3.5.1.7.1
ingrate,Thank,3.5.1.7.1
ungrateful wretch,Thank,3.5.1.7.1
unappreciated,Thank,3.5.1.7.1
thankless (task),Thank,3.5.1.7.1
unacknowledged,Thank,3.5.1.7.1
unappreciated,Thank,3.5.1.7.1
flatter,Flatter,3.5.1.7.2
ingratiate,Flatter,3.5.1.7.2
adulate,Flatter,3.5.1.7.2
blandish,Flatter,3.5.1.7.2
cajole,Flatter,3.5.1.7.2
boast,Boast,3.5.1.7.3
brag,Boast,3.5.1.7.3
claim,Boast,3.5.1.7.3
crow,Boast,3.5.1.7.3
bravado,Boast,3.5.1.7.3
name-drop,Boast,3.5.1.7.3
praise yourself,Boast,3.5.1.7.3
swagger,Boast,3.5.1.7.3
toot your own horn,Boast,3.5.1.7.3
blow your own trumpet,Boast,3.5.1.7.3
vaunt yourself,Boast,3.5.1.7.3
boasting,Boast,3.5.1.7.3
bragging,Boast,3.5.1.7.3
name-dropping,Boast,3.5.1.7.3
boast (n),Boast,3.5.1.7.3
claim (n),Boast,3.5.1.7.3
boastful,Boast,3.5.1.7.3
vain,Boast,3.5.1.7.3
proud,Boast,3.5.1.7.3
bigheaded,Boast,3.5.1.7.3
be all talk,Boast,3.5.1.7.3
be all bluster,Boast,3.5.1.7.3
blowhard,Boast,3.5.1.7.3
braggart,Boast,3.5.1.7.3
bighead,Boast,3.5.1.7.3
name-dropper,Boast,3.5.1.7.3
praise,Praise,3.5.1.7
acclaim,Praise,3.5.1.7
approve,Praise,3.5.1.7
commend,Praise,3.5.1.7
compliment,Praise,3.5.1.7
eulogize,Praise,3.5.1.7
exalt,Praise,3.5.1.7
extol,Praise,3.5.1.7
glorify,Praise,3.5.1.7
honor (v),Praise,3.5.1.7
give credit,Praise,3.5.1.7
recognize,Praise,3.5.1.7
laud,Praise,3.5.1.7
magnify,Praise,3.5.1.7
sing your praises,Praise,3.5.1.7
speak well of,Praise,3.5.1.7
express your approval,Praise,3.5.1.7
go into raptures over,Praise,3.5.1.7
praise (n),Praise,3.5.1.7
acclaim,Praise,3.5.1.7
accolade,Praise,3.5.1.7
adoration,Praise,3.5.1.7
approval,Praise,3.5.1.7
bouquet,Praise,3.5.1.7
commendation,Praise,3.5.1.7
compliment (n),Praise,3.5.1.7
credit,Praise,3.5.1.7
eulogy,Praise,3.5.1.7
glory,Praise,3.5.1.7
honor (n),Praise,3.5.1.7
kudos,Praise,3.5.1.7
paean,Praise,3.5.1.7
panegyric,Praise,3.5.1.7
plaudit,Praise,3.5.1.7
recognition,Praise,3.5.1.7
tribute,Praise,3.5.1.7
praiseworthy,Praise,3.5.1.7
commendable,Praise,3.5.1.7
commendatory,Praise,3.5.1.7
creditable,Praise,3.5.1.7
laudable,Praise,3.5.1.7
laudatory,Praise,3.5.1.7
praise the Lord,Praise,3.5.1.7
hallelujah,Praise,3.5.1.7
hosanna,Praise,3.5.1.7
blame someone for something,Blame,3.5.1.8.1
blame something on someone,Blame,3.5.1.8.1
say something is somebody's fault,Blame,3.5.1.8.1
put the blame on,Blame,3.5.1.8.1
lay the blame on,Blame,3.5.1.8.1
apportion blame,Blame,3.5.1.8.1
hold someone responsible,Blame,3.5.1.8.1
blame yourself,Blame,3.5.1.8.1
reproach yourself,Blame,3.5.1.8.1
get the blame,Blame,3.5.1.8.1
get blamed for,Blame,3.5.1.8.1
take the blame,Blame,3.5.1.8.1
take the rap,Blame,3.5.1.8.1
carry the can,Blame,3.5.1.8.1
take the fall,Blame,3.5.1.8.1
scapegoat,Blame,3.5.1.8.1
fall guy,Blame,3.5.1.8.1
shift the blame,Blame,3.5.1.8.1
pass the buck,Blame,3.5.1.8.1
exonerate,Blame,3.5.1.8.1
give someone the benefit of the doubt,Blame,3.5.1.8.1
recriminations,Blame,3.5.1.8.1
reproach (n),Blame,3.5.1.8.1
insult (v),Insult,3.5.1.8.2
insult (n),Insult,3.5.1.8.2
offend,Insult,3.5.1.8.2
offense,Insult,3.5.1.8.2
rebuke,Insult,3.5.1.8.2
criticize,Insult,3.5.1.8.2
curse,Insult,3.5.1.8.2
speak evil of,Insult,3.5.1.8.2
mock,Mock,3.5.1.8.3
mockery,Mock,3.5.1.8.3
make fun of,Mock,3.5.1.8.3
tease,Mock,3.5.1.8.3
taunt,Mock,3.5.1.8.3
ridicule,Mock,3.5.1.8.3
scorn,Mock,3.5.1.8.3
sneer,Mock,3.5.1.8.3
sarcasm,Mock,3.5.1.8.3
deride,Mock,3.5.1.8.3
derision,Mock,3.5.1.8.3
jeer,Mock,3.5.1.8.3
laugh at,Mock,3.5.1.8.3
snicker,Mock,3.5.1.8.3
snigger,Mock,3.5.1.8.3
poke fun at,Mock,3.5.1.8.3
play a trick on,Mock,3.5.1.8.3
satirize,Mock,3.5.1.8.3
satire,Mock,3.5.1.8.3
parody,Mock,3.5.1.8.3
caricature,Mock,3.5.1.8.3
lampoon,Mock,3.5.1.8.3
make a fool of,Mock,3.5.1.8.3
roast,Mock,3.5.1.8.3
derisive,Mock,3.5.1.8.3
mock (adj),Mock,3.5.1.8.3
sarcastic,Mock,3.5.1.8.3
cutting,Mock,3.5.1.8.3
satirical,Mock,3.5.1.8.3
burlesque,Mock,3.5.1.8.3
laughingstock,Mock,3.5.1.8.3
fool,Mock,3.5.1.8.3
target,Mock,3.5.1.8.3
butt,Mock,3.5.1.8.3
buffoon,Mock,3.5.1.8.3
fall guy,Mock,3.5.1.8.3
be ridiculous,Mock,3.5.1.8.3
make a fool of yourself,Mock,3.5.1.8.3
gossip,Gossip,3.5.1.8.4
talk about someone behind their back,Gossip,3.5.1.8.4
bitch about,Gossip,3.5.1.8.4
slag off,Gossip,3.5.1.8.4
bad-mouth,Gossip,3.5.1.8.4
start a whispering campaign,Gossip,3.5.1.8.4
tattle,Gossip,3.5.1.8.4
stab in the back,Gossip,3.5.1.8.4
tell tales,Gossip,3.5.1.8.4
start a rumor,Gossip,3.5.1.8.4
spread rumors,Gossip,3.5.1.8.4
spread an evil report,Gossip,3.5.1.8.4
slander,Gossip,3.5.1.8.4
gossip,Gossip,3.5.1.8.4
rumor,Gossip,3.5.1.8.4
tale,Gossip,3.5.1.8.4
report,Gossip,3.5.1.8.4
juicy detail,Gossip,3.5.1.8.4
hearsay,Gossip,3.5.1.8.4
scandal,Gossip,3.5.1.8.4
slander,Gossip,3.5.1.8.4
second hand story,Gossip,3.5.1.8.4
gossip,Gossip,3.5.1.8.4
busybody,Gossip,3.5.1.8.4
talebearer,Gossip,3.5.1.8.4
